state,location_Title,note,lat,lng
Nevada,Nevada Northern Railway; East Ely Yards,The Nevada Northern is one of the best-preserved early twentieth-century railroad shop complexes remaining in the United States.,39.25944444,-114.8697222
Nevada,Francis G. Newlands Home,This was the home of Francis G. Newlands from 1890 until his death in 1917; including his tenure in the House of Representatives and Senate. Newlands is known for the Reclamation Act of 1902; under which the U.S. government led the massive development of irrigation in the West.,39.52166667,-119.8197222
Nevada,Virginia City Historic District,Virginia City was a prototype for frontier mining boom towns; owing its success to the 1859 discovery of Comstock Lode.,39.31027778,-119.6494444
New Hampshire,USS Albacore (Submarine),Tear-drop shaped submarine.,43.08277778,-70.76638889
New Hampshire,Josiah Bartlett House,Home of New Hampshire politician and signer of the Declaration of Independence Josiah Bartlett.,42.93444444,-71.055
New Hampshire,Canterbury Shaker Village,One of the best-preserved Shaker villages.,43.35888889,-71.49
New Hampshire,Salmon P. Chase Birthplace and Boyhood Home,Birthplace and childhood home of Salmon P. Chase.,43.45305556,-72.38722222
New Hampshire,E.E. Cummings House,Home of poet E. E. Cummings.,43.91361111,-71.18361111
New Hampshire,The Epic of American Civilization Murals,A major series of murals by Mexican 20th century muralist José Clemente Orozco in Dartmouth's Baker Memorial Library.,43.705,-72.28916667
New Hampshire,Robert Frost Homestead,Home of poet Robert Frost.,42.87166667,-71.295
New Hampshire,Harrisville Historic District,A picturesque and uniquely well-preserved mill town.,42.945,-72.09361111
New Hampshire,Richard Jackson House,Oldest surviving wooden house in the state.,43.08111111,-70.76694444
New Hampshire,John Paul Jones House,American Revolutionary War naval hero John Paul Jones boarded here in 1781-82; while supervising construction of a new battleship; the America.,43.07472222,-70.76055556
New Hampshire,Ladd-Gilman House,One of the state's first brick houses; now part of the American Independence Museum.,42.98194444,-70.94888889
New Hampshire,Governor John Langdon Mansion,Great Georgian house built in 1784; home of John Langdon.,43.075,-70.75611111
New Hampshire,MacDowell Colony,A historic artists' colony established by the widow of composer Edward MacDowell.,42.89,-71.955
New Hampshire,MacPheadris-Warner House,Built around 1720; this home is one of the finest Georgian brick houses in New England. Its lightning rod may have been the first installed in the area.,43.0775,-70.755
New Hampshire,Moffatt-Ladd House,1763 home of William Whipple; American Revolutionary War soldier and signer of the Declaration of Independence.,43.07861111,-70.75805556
New Hampshire,Mount Washington Hotel,Huge spa hotel in the White Mountains; site of 1944 Bretton Woods international monetary conference.,44.25805556,-71.44027778
New Hampshire,Franklin Pierce Homestead,Childhood home of U.S. President Franklin Pierce.,43.11638889,-71.95055556
New Hampshire,Augustus Saint-Gaudens Memorial,Home and studio of American sculptor Augustus Saint-Gaudens.,43.50083333,-72.36805556
New Hampshire,John Sullivan House,Home of American Revolutionary War General and governor of New Hampshire John Sullivan.,43.13194444,-70.91972222
New Hampshire,Matthew Thornton House,Home of politician and signer of the Declaration of Independence Matthew Thornton.,42.89388889,-71.31305556
New Hampshire,Daniel Webster Family Home,Farmhouse where 19th century lawyer; politician; and orator Daniel Webster grew up. It is sometimes confused with the nearby Daniel Webster Birthplace Historic Site.,43.40666667,-71.65305556
New Hampshire,Wentworth-Coolidge Mansion,Forty-room rambling clapboard mansion on the water near Portsmouth; built by colonial governor Benning Wentworth.,43.06166667,-70.73888889
New Hampshire,Wentworth-Gardner House,An exceptionally fine late Georgian (1760) wood-frame house.,43.07472222,-70.75027778
New Jersey,Abbott Farm Historic District,Largest known Indian Woodland village archaeological site inhabited from 500 BC to 500 AD; Encompasses John A. Roebling Park; Hamilton-Trenton-Bordentown Marsh; and other nearby properties.,40.18611111,-74.72694444
New Jersey,All Saints' Memorial Church,A stone Gothic church designed by Richard Upjohn,40.39833333,-74.02083333
New Jersey,Atlantic City Convention Hall,The famous convention hall on Boardwalk used for everything from the Miss America pageant to WrestleMania,39.355,-74.43861111
New Jersey,John Ballantine House,Home of John Ballantine; of the Ballantine brewing family. Now part of the Newark Museum,40.74305556,-74.17138889
New Jersey,Baltusrol Golf Club,The courses designed 1918–26 brought architect A. W. Tillinghast into prominence within American golfing.,40.705,-74.32805556
New Jersey,Pietro and Maria Botto House,Rallying point of the Paterson Silk Strike of 1913; now home to the American Labor Museum,40.935,-74.18833333
New Jersey,Boxwood Hall,Home of Elias Boudinot; president of the Continental Congress; site of George Washington's luncheon before his inauguration; home of Jonathan Dayton; signer of the Declaration of Independence,40.66361111,-74.21027778
New Jersey,Burlington County Prison,Oldest operating United States prison when it closed in 1965,39.99666667,-74.78916667
New Jersey,Camp Evans,A former military base.,40.185,-74.05777778
New Jersey,Cape May Historic District,The country's oldest seaside resort at the southernmost point in New Jersey,38.93694444,-74.91111111
New Jersey,Clark Thread Company Historic District,A large cotton thread mill complex which helped lead to textile industrialization.,40.75194444,-74.16194444
New Jersey,Grover Cleveland Home,Home of Grover Cleveland after he left the White House,40.35138889,-74.66777778
New Jersey,Craftsman Farms,A farm and school for the Arts and Crafts movement; founded by Gustav Stickley,40.8575,-74.48
New Jersey,Albert Einstein House,The home of Albert Einstein after his flight from Germany until his death.,40.34444444,-74.66694444
New Jersey,Fort Hancock and the Sandy Hook Proving Ground Historic District,This coastal artillery base played an important part in the defense of New York Harbor,40.46388889,-74.00277778
New Jersey,T. Thomas Fortune House,Home of Timothy Thomas Fortune; a slave who became a leading Afro-American journalist and civil rights advocate,40.34138889,-74.07388889
New Jersey,Georgian Court,The former winter estate of millionaire George Jay Gould; now a university. It has a real tennis court; one of only forty five in the world,40.09888889,-74.22888889
New Jersey,Grace Church,"Historic Episcopal Church. Grace Church's organist Samuel A. Ward composed the tune for ""America the Beautiful."" Designed by Richard Upjohn; this Gothic church was a major influence to other American Gothic revival architects.",40.73083333,-74.17444444
New Jersey,Great Atlantic and Pacific Tea Company Warehouse,Part of A&P's distribution network; this 9 story concrete building is now an artist live/work space.,40.72111111,-74.04
New Jersey,Great Falls of the Passaic/Society for Establishing Useful Manufacturers H.D.,A powerful and dramatic waterfall which also was heavy used during the Industrial Revolution,40.91611111,-74.18166667
New Jersey,Hadrosaurus Foulkii Leidy Site,Where the first relatively complete set of dinosaur bones in the world were discovered in 1858 by William Parker Foulke; a member of the Philadelphia Academy of Natural Sciences; and subsequently removed; preserved; and named (Hadrosaurus foulkii) by Joseph Leidy; also of the Academy..,39.91027778,-75.02722222
New Jersey,Hangar No. 1; Lakehurst Naval Air Station,Site of the Hindenburg disaster on May 6; 1937,40.02888889,-74.31666667
New Jersey,Joseph Henry House,Home of Joseph Henry; whose scientific research on electromagnetic self-inductance led to the electrical telegraph. He was also the first Secretary of the Smithsonian Institution,40.34944444,-74.65888889
New Jersey,Hermitage,A stone house where George Washington stayed during the American Revolutionary War; it was later the site of the wedding of Aaron Burr and Theodosia Prevost. Now a museum.,41.00666667,-74.11944444
New Jersey,Hinchliffe Stadium,A 1930s-era baseball stadium used to play Negro league baseball during the Jim Crow era.,40.91833333,-74.18111111
New Jersey,Holland Tunnel,One of the earliest examples of a ventilated design; the Holland Tunnel crosses under the Hudson River connecting New Jersey and Manhattan,40.72972222,-74.03833333
New Jersey,Francis Hopkinson House,The home of Francis Hopkinson; a signer of the United States Declaration of Independence,40.14833333,-74.71388889
New Jersey,Horn Antenna,Arno Penzias and Robert Wilson discovered the microwave background radiation that permeates the universe using this antenna. This work earned them the 1978 Nobel Prize for Physics and contributed to the confirmation of the Big Bang theory.,40.39083333,-74.18472222
New Jersey,Lawrenceville School,A boarding school typically associated with Princeton University,40.29388889,-74.73027778
New Jersey,William Livingston House,Home of William Livingston; member of the first and second Continental Congress; signer of the United States Constitution; and first elected Governor of New Jersey. Now part of the Kean University,40.67861111,-74.22861111
