address,description,lat,lng
Ransomville; Kansas ,Ransomville is an unincorporated community in Franklin County; Kansas; in the United States.,38.50638889,-95.42583333
Peoria; Kansas ,Peoria is an unincorporated community in Franklin County; Kansas; in the United States.,38.58472222,-95.14888889
Stull; Kansas ,Stull is an unincorporated community in Douglas County; Kansas; United States.[1] Founded in 1857; the settlement was initially known as Deer Creek until it was renamed after its only postmaster; Sylvester Stull. As of 2018; only a handful of structures remain in the area.,38.97111111,-95.45611111
Ottumwa; Kansas ,Ottumwa is an unincorporated community in Coffey County; Kansas; in the United States.[1],38.27777778,-95.79888889
Havana; Osage County; Kansas ,,38.7535468,-95.91573100000001
Superior; Kansas ,,38.2072818,-97.7634019
Rochester; Kansas ,,37.4118984,-98.28694780000001
Wanamaker; Kansas ,,38.9659242,-95.76211540000001
Wilmington; Kansas ,Wilmington is an unincorporated community in Wabunsee County; Kansas; in the United States.[1][2],38.74444444,-95.95944444
Alida; Kansas ,Alida is a ghost town in Smoky Hill township of Geary County; Kansas; United States.[1],39.09583333,-96.94027778
Columbia; Kansas ,,38.8363368,-98.3307468
Agnes City; Kansas ,,38.6939864,-96.2800864
White Rock; Kansas ,White Rock; Kansas was a settlement in Republic County; Kansas.,39.88611111,-97.93222222
Reamsville; Kansas ,Reamsville (also Beaver) is an unincorporated community in Smith County; Kansas; United States.[1][2],39.93,-98.86694444
Harlan; Kansas ,Harlan is an unincorporated community in Smith County; Kansas; USA. Harlan is located at 39°36′20″N 98°46′01″W﻿ / ﻿39.60556°N 98.76694°W﻿ / 39.60556; -98.76694.,39.60555556,-98.76694444
Lindsey; Kansas ,Coordinates: 39°05′37″N 97°40′41″W﻿ / ﻿39.0937°N 97.6781°W﻿ / 39.0937; -97.6781,39.09361111,-97.67805556
Lyona; Kansas ,Lyona is a rural unincorporated community in Liberty Township; Dickinson County; Kansas; United States.[1],38.86194444,-96.92583333
Canada; Kansas ,Canada is an unincorporated community in Marion County; Kansas; United States.[1]  It is named for many Canadian immigrants coming to the area.[2],38.35416667,-97.11277778
Boomer City; Kansas ,,39.2387404,-94.5768003
Mariposa; Kansas ,,38.9580124,-94.7472018
Fort Buchanan; Kansas ,Fort Buchanan was built in 1857 as a combination town and fort by Capt. Richard Mobley; who was sympathetic to the cause to see Kansas Territory admitted to the Union as a slave state. Fort Buchanan was located about 1 mile (1.6 km) southwest of Minneapolis; Kansas; its exact location is unknown. The fort/town consisted of eight log cabins built around a town square.[1],39.10722222,-97.72416667
Kipp; Kansas ,Kipp is an unincorporated community and census-designated place on the border between Eureka and Solomon townships in Saline County; Kansas; United States.  It lies along Schilling Road southeast of the city of Salina; the county seat of Saline County.  The West Branch of Gypsum Creek flows through the community.[1]  Its elevation is 1207 feet (368 m); and it is located at 38°47′2″N 97°27′16″W﻿ / ﻿38.78389°N 97.45444°W﻿ / 38.78389; -97.45444 (38.7838911; -97.4544748).[2]  As a part of Saline County; Kipp is a part of the Salina micropolitan area.[3],38.78388889,-97.45444444
Dry Creek; Kansas ,,38.6531959,-97.79622020000001
Terra Cotta; Kansas ,Terra Cotta is a ghost town in Ellsworth County; Kansas; United States.,38.74166667,-97.95722222
Idavale; Kansas ,,39.011902,-98.4842465
Fairport; Kansas ,Fairport is an unincorporated community in Paradise Township; Russell County; Kansas; United States.[2] It is located about 12 miles north of Gorham near the west county line and next the Saline River.,39.04583333,-99.03055556
Redwing; Kansas ,Redwing (also Red Wing[1]) is an unincorporated community in central Cheyenne Township; Barton County; Kansas; United States; in the central part of the state.[2]  Located at 38°31′19″N 98°39′52″W﻿ / ﻿38.52194°N 98.66444°W﻿ / 38.52194; -98.66444 (38.5219557; -98.6645233); it lies at an elevation of 1811 feet (552 m).[1]  Redwing sits 1.5 miles (2.4 km) northwest of the northern edge of the Cheyenne Bottoms Wildlife Area; 6.0 miles (9.7 km) east of the city of Hoisington; and 7.0 miles (11 km) west of the city of Claflin.[2],38.52194444,-98.66444444
Cain City; Kansas ,,38.5295499,-98.4435152
Empire; Kansas ,,37.0892282,-94.64189420000001
Hukle; Kansas ,,39.011902,-98.4842465
Calista; Kansas ,"Calista is an unincorporated community in Kingman County; Kansas; United States.  It was named from the Greek Callista; meaning ""most beautiful"".[1]",37.63972222,-98.2825
Meridian; Kansas ,,39.1888874,-95.56970009999999
Saratoga; Kansas ,,37.645847100000005,-98.72285059999999
Drury; Kansas ,Drury is an unincorporated community in Falls Township; Sumner County; Kansas; United States. It is located between South Haven and Caldwell; next to the Chikaskia River.,37.03555556,-97.47777778
Zyba; Kansas ,Zyba is an unincorporated community in Sumner County; Kansas; in the United States.[1],37.43472222,-97.38916667
Belvidere; Kansas ,Belvidere is an unincorporated community in Kiowa County; Kansas; United States; and located along the Medicine Lodge River.,37.45027778,-99.08
Leota; Kansas ,,38.479741,-101.3587713
Port Landis; Kansas ,,39.011902,-98.4842465
Woodruff; Kansas ,Woodruff is an unincorporated community in Phillips County; Kansas; United States.[1],39.99277778,-99.42638889
Gandy; Kansas ,,37.067285,-94.69161640000002
Hawkeye; Kansas ,Hawkeye was a small settlement in Decatur County; Kansas; United States.,39.59722222,-100.7216667
Coyote; Kansas ,,38.799347999999995,-97.611845
Augustine; Kansas ,,38.7447864,-101.36580040000001
Jerome; Kansas ,Jerome was a small settlement in Gove County; Kansas; United States.,38.74722222,-100.52722220000001
Holcomb; Kansas ,Holcomb is a city in Finney County; Kansas; United States. As of the 2010 census; the city population was 2;094.[6],37.98388889,-100.98611109999999
Montezuma; Kansas ,Montezuma is a city in Gray County; Kansas; United States.  As of the 2010 census; the city population was 966.[6],37.59527778,-100.4422222
Hess; Kansas ,,38.8607796,-99.28968499999999
Morton City; Kansas ,,39.0685399,-94.60512750000001
Ivanhoe; Kansas ,,37.7880365,-100.9128995
Dermot; Kansas ,,37.3295851,-101.64532159999999
Pleasant Plains; Kansas ,,37.2602994,-100.5926524
Taloga; Kansas ,,37.0629838,-101.866362
Mertilla; Kansas ,,37.40393220000001,-100.5071143
Nirwana City; Kansas ,,39.011902,-98.4842465
Carthage; Kansas ,,39.0706093,-94.6053276
Pearlette; Kansas ,,37.28176679999999,-100.3373152
Artesian City; Kansas ,,39.011902,-98.4842465
Veteran; Kansas ,,39.0502958,-95.67496750000001
Annelly; Kansas ,Annelly is a ghost town in Richland Township 9 miles southeast of Newton in Harvey County; Kansas; United States.[1]  The community was located along the Missouri Pacific Railroad line between Newton and Whitewater; but the track was abandoned in 2003.[2],37.97222222,-97.20111111
Elk; Kansas ,Elk was an unincorporated community in Chase and Marion counties in the U.S. state of Kansas.[2]  It is currently a ghost town that lays along Middle Creek northwest of Elmdale and straddled the county line between Chase and Marion County.[3][4],38.41416667,-96.78472222
Farmer City; Kansas ,Farmer City is a ghost town in Wichita County; Kansas; United States.  It was hoped that it would become the county seat — a compromise between the fighting towns of Leoti and Coronado.  Soon after Leoti won the fight; Farmer City and most of Coronado vanished.,38.28555556,-101.1930556
Hail Ridge; Kansas ,Hail Ridge is a ghost town in Linn County; Kansas; United States; located nine miles (14 km) southwest of Mound City and five miles (8 km) east of Blue Mound[1].,39.011902,-98.4842465
Millbrook; Kansas ,Millbrook is a ghost town in Graham County; Kansas; United States.,39.35,-99.86972222
Prairie City; Kansas ,Prairie City was a town site in southeast Douglas County; Kansas near present-day Baldwin City.,38.76027778,-95.21333333
Smoky Hill City; Kansas ,Smoky Hill City is an abandoned ghost town in Ellis County; Kansas; United States.  It lies approximately 12 miles (19 km) southwest of Hays.,38.75,-99.51666667
Sibley; Kansas ,Sibley was a settlement in Cloud County; Kansas; United States; north of Concordia and the Republican River.,39.615,-97.70138889
Thurman; Kansas ,Thurman is a ghost town in Chase County; Kansas; United States.[1],38.10083333,-96.51694444
Twin Mound; Kansas ,Twin Mound was a townsite in western Douglas County; Kansas; United States.  It was named for two natural mounds that rise gently from the landscape.,38.86027778,-95.48166667
Muncie; Kansas ,Muncie is a neighborhood in Kansas City; Kansas on the north bank of the Kansas River.  Rail lines run through it.,39.0875,-94.74722222
Woodstock; Kansas ,,39.143786999999996,-95.20781240000001
Zarah; Johnson County; Kansas ,,39.0072272,-94.82385179999999
Emerald Community; Kansas ,,37.5676108,-97.2577913
Ohio City; Kansas ,,39.1107439,-94.610366
Williamsport; Kansas ,,38.910923700000005,-95.70892409999999
Camp Whiteside; Kansas ,,39.0802875,-96.76813659999999
Toledo; Kansas ,Toledo is an unincorporated community in Chase County; Kansas; in the United States.[1],38.42222222,-96.37111111
Wauneta; Kansas ,Wauneta is an unincorporated community in Chautauqua County; Kansas; United States.[1],37.11305556,-96.38055556
Union Center; Kansas ,,37.50534570000001,-96.4503434
Geneva; Kansas ,Geneva is an unincorporated community in the northwestern part of Allen County; located in southeast Kansas; in the central United States.  Although official populations are not compiled for unincorporated places; the population of the surrounding Geneva Township was 172 in the 2000 census.,38.01694444,-95.49416667
Fact; Kansas ,,39.011902,-98.4842465
Victor; Kansas ,Victor was a small settlement in Blue Hills Township; Mitchell County; Kansas; United States.,39.24805556,-98.28388889
Shipton; Kansas ,Shipton is an unincorporated community in Saline County; Kansas; in the United States.[1],38.91388889,-97.68222222
Black Wolf; Kansas ,Black Wolf is an unincorporated community in Ellsworth County; Kansas; United States.[2]  It is located approximately 6 miles (9.7 km) west of Ellsworth.,38.75833333,-98.36194444
Shaffer; Kansas ,,38.471401799999995,-99.0887082
Beaver; Kansas ,Beaver; Kansas is an unincorporated community in Beaver Township; Barton County; Kansas,38.64,-98.66694444
Wherry; Kansas ,,39.011902,-98.4842465
Saxman; Kansas ,Saxman is an unincorporated community in southwestern Wilson Township; Rice County; Kansas; United States.  Located along Cow Creek just above its confluence with Jarvis Creek; it lies along local roads southeast of Lyons;[2] the county seat of Rice County.[3],38.28055556,-98.12416667
Roxbury; Kansas ,Roxbury is an unincorporated community and census-designated place about 14.8 miles east of Lindsborg in McPherson County; Kansas; United States.[1][2]  The population was 100 at the 1910 census.,38.55083333,-97.43027778
Ashtabula; Kansas ,,41.8650534,-80.7898089
Medora; Kansas ,Medora is an unincorporated community in Reno County; Kansas; in the United States.[1],38.14888889,-97.84555556
Bayneville; Kansas ,Bayneville is an unincorporated community in Ohio Township; Sedgwick County; Kansas; USA.,37.55416667,-97.44388889
Basil; Kansas ,,37.5164057,-98.0903402
Elm Mills; Kansas ,Elm Mills is an unincorporated community in Barber County; Kansas; United States. Elm Mills is 4.5 miles (7.2 km) south of Sawyer.,37.43388889,-98.68694444
Touzalin; Kansas ,,39.011902,-98.4842465
Centerview; Kansas ,Centerview is an unincorporated community in Edwards County; Kansas; in the United States.,37.815,-99.26888889
Acres; Kansas ,,37.040508,-95.645934
Croft; Kansas ,Croft is an unincorporated community in Pratt County; Kansas; United States.[1],37.50333333,-98.99472222
Comiskey; Kansas ,Comiskey is a ghost town in Morris County; Kansas; United States.[1]  It was located approximately 6 miles (9.7 km) east of Council Grove; next to the county line.,38.64444444,-96.35416667
May Day; Kansas ,May Day is an unincorporated community in Riley County; Kansas; United States.[1],39.49333333,-96.91361111
Aurora; Nevada ,,38.28916667,-118.89916670000001
Alturas; Nevada ,Alturas; now a ghost town; was a mining camp in El Dorado Canyon near the Techatticup Mine in the Colorado Mining District of New Mexico Territory.[1] :33;35,39.5325783,-119.7995187
